"","partic","session","token","group","duration","i_min","i_max","ri","ri_2","max_rising_velocity","wmrv","newest","x","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","session_token","group_name"
"136",12,5,21,2,0.0196789679,62.43059007,65.87552482,3.444934745,0.05518023682,145.8781021,"2.214450702","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Experimental"
"137",12,5,22,2,0.04327445685,27.66626699,64.12207256,36.45580557,1.317698755,1956.688551,"30.51505469","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Experimental"
"138",12,5,23,2,0.01966028052,60.01425674,81.41335617,21.39909943,0.3565669324,785.6565818,"9.650217346","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Experimental"
"139",12,5,25,2,0.03121432957,51.91668841,71.94593058,20.02924217,0.3857958352,1199.276043,"16.66912963","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Experimental"
"140",12,5,29,2,0.06218903211,40.64908176,68.05039105,27.40130929,0.6740941763,1409.733461,"20.71602292","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Experimental"
"141",12,5,30,2,0.03975550736,49.85080131,75.23534029,25.38453899,0.5092102498,1090.846039,"14.4991175","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Experimental"
"142",12,5,33,2,0.05601456289,49.78803804,73.6477967,23.85975866,0.4792267298,1043.104379,"14.16341596","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Experimental"
"143",12,5,41,2,0.05385776701,34.21222642,68.91940369,34.70717727,1.014467075,1731.933601,"25.1298402","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Experimental"
"144",12,5,44,2,0.01579212993,64.71887306,79.35575205,14.63687899,0.2261609063,532.3525906,"6.708431044","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Experimental"
"145",12,6,3,2,0.01976531389,66.72664383,76.24827914,9.521635311,0.142696152,374.9790077,"4.917868468","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Experimental"
"146",12,6,11,2,0.01929362752,66.30300968,74.71513129,8.412121612,0.1268739029,210.5667951,"2.818261729","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Experimental"
"147",12,6,27,2,0.01985553092,59.03173424,70.46354497,11.43181073,0.1936553428,438.8171166,"6.227576497","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Experimental"
"148",12,6,36,2,0.01791927406,59.77831782,72.15690251,12.37858468,0.2070748247,356.4073325,"4.939338027","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Experimental"
"149",12,6,37,2,0.0184767669,53.46981625,68.7727705,15.30295425,0.2861979958,433.4634247,"6.302834997","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Experimental"
"150",12,6,42,2,0.05975629853,45.18366387,66.00138576,20.81772189,0.4607355869,775.0463069,"11.7428793","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Experimental"
"151",12,6,62,2,0.04242399578,42.01778201,66.62964561,24.6118636,0.5857487575,847.15802,"12.71443083","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Experimental"
"152",12,6,66,2,0.0147049546,61.1200731,64.24189388,3.121820787,0.0510768497,87.86307467,"1.367691227","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Experimental"
"153",13,1,13,2,0.01760791017,51.07283216,62.78265824,11.70982607,0.2292770065,511.4761032,"8.146773608","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Experimental"
"154",13,1,16,2,0.01968180718,48.74412134,58.0296313,9.285509955,0.1904949705,606.6372887,"10.45392285","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Experimental"
"155",13,1,23,2,0.03574073431,47.08150976,63.29852489,16.21701513,0.3444455205,807.9866244,"12.76469911","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Experimental"
"156",13,1,32,2,0.01870524432,39.85841562,58.92167748,19.06326186,0.4782744511,877.7956614,"14.89766923","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Experimental"
"157",13,1,37,2,0.0199269875,43.32491882,60.89077902,17.56586021,0.4054447344,738.0542913,"12.12095334","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Experimental"
"158",13,1,38,2,0.01931753179,44.23834571,48.98604103,4.74769532,0.1073208151,272.8399174,"5.569748272","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Experimental"
"159",13,1,43,2,0.0164149967,58.84254501,66.86522038,8.022675364,0.1363414067,671.4788515,"10.04227381","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Experimental"
"160",13,1,44,2,0.02078182139,41.77787636,55.15427746,13.37640109,0.3201790579,644.6095607,"11.68739018","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Experimental"
"161",13,5,11,2,0.01876665134,60.64007578,76.75429582,16.11422003,0.2657354864,1041.507412,"13.56936965","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Experimental"
"162",13,5,12,2,0.04287630323,53.2738744,79.06089505,25.78702065,0.4840462786,1486.979678,"18.8080299","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Experimental"
"163",13,5,21,2,0.03083998677,52.86766378,76.65166265,23.78399888,0.4498780006,1425.629744,"18.59881045","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Experimental"
"164",13,5,23,2,0.02105575673,62.76278353,81.37371274,18.61092921,0.296528104,1181.572621,"14.52032334","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Experimental"
"165",13,5,25,2,0.0444720807,50.01244869,78.52962903,28.51718034,0.5702016416,1877.482526,"23.90795104","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Experimental"
"166",13,5,29,2,0.02429381342,60.68343268,80.68576972,20.00233704,0.3296177582,1186.588746,"14.70629518","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Experimental"
"167",13,5,30,2,0.02159269407,59.96784948,75.9336462,15.96579672,0.2662392742,856.1306415,"11.27472055","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Experimental"
"168",13,5,33,2,0.04115275261,47.91317103,71.88778644,23.97461541,0.5003763035,1179.145302,"16.40258186","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Experimental"
"169",13,5,41,2,0.0313073172,49.42007483,80.04699027,30.62691544,0.6197262052,1104.850612,"13.80252534","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Experimental"
"170",13,5,44,2,0.02043920355,58.11697533,80.68530107,22.56832573,0.3883258824,965.5592335,"11.96697813","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Experimental"
"171",13,6,3,2,0.01981734296,60.77521228,78.47056633,17.69535404,0.2911607113,580.531853,"7.398084151","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Experimental"
"172",13,6,11,2,0.02811262991,62.83810637,78.40515353,15.56704716,0.2477325951,499.2598342,"6.367691558","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Experimental"
"173",13,6,27,2,0.01983707895,63.59159623,75.04266871,11.45107248,0.1800721032,467.9882483,"6.236295382","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Experimental"
"174",13,6,36,2,0.04495146462,51.11738124,78.1699073,27.05252606,0.5292236301,1060.282349,"13.5638174","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Experimental"
"175",13,6,37,2,0.02957616275,66.87620961,74.56958194,7.693372333,0.1150390008,221.0659376,"2.964559166","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Experimental"
"176",13,6,42,2,0.03843861799,56.60024246,74.75409828,18.15385582,0.3207381281,742.0670612,"9.926774295","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Experimental"
"177",13,6,62,2,0.02773832127,53.7301821,74.22991811,20.49973601,0.3815311098,742.1280225,"9.99769421","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Experimental"
"178",13,6,66,2,0.02877091881,61.1322674,75.28874619,14.15647879,0.2315713026,474.7705165,"6.30599579","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Experimental"
"179",14,1,13,3,0.01678411807,51.6925912,61.15070788,9.458116683,0.1829685157,494.7894448,"8.091311809","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"180",14,1,16,3,0.01839200007,53.59902938,60.10913818,6.510108799,0.1214594532,312.7236685,"5.202597775","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"181",14,1,23,3,0.01874079833,49.01499461,49.84612751,0.8311328986,0.01695670693,76.54288189,"1.535583318","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"182",14,1,32,3,0.02424497678,46.19930598,55.72068669,9.521380705,0.2060935874,398.9143953,"7.159179453","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"183",14,1,37,3,0.0116546356,53.62767789,56.6513283,3.02365041,0.05638227365,164.6157894,"2.905771044","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"184",14,1,38,3,0.03516814348,43.22062815,55.34730419,12.12667605,0.2805761176,451.743266,"8.161974148","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"185",14,1,43,3,0.0131269351,55.96949838,59.25969271,3.290194327,0.05878548893,308.4557182,"5.205152172","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
"186",14,1,44,3,0.01517956171,48.18012829,52.4449569,4.264828607,0.08851841533,239.8411993,"4.57319852","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"187",14,5,11,3,0.01967931074,54.73417833,71.38293099,16.64875266,0.3041747071,1000.670494,"14.01834416","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"188",14,5,12,3,0.02241216323,54.47822634,62.7255184,8.247292062,0.1513869415,257.9881814,"4.112970095","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"189",14,5,21,3,0.01394459264,55.43983773,67.32459623,11.8847585,0.2143721733,776.7948942,"11.538055","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"190",14,5,22,3,0.024375817,51.6546591,69.85143809,18.19677898,0.3522775932,755.764155,"10.81959335","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"191",14,5,23,3,0.02590875194,62.49641676,73.23618641,10.73976965,0.1718461667,508.4125628,"6.94209499","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"192",14,5,25,3,0.01717816944,56.27776328,74.93028521,18.65252194,0.3314368029,1107.652712,"14.78244355","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"193",14,5,29,3,0.01601910139,53.45603088,68.07206712,14.61603624,0.2734216514,604.5827137,"8.881509543","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"194",14,5,30,3,0.02557566937,46.90970321,65.31930767,18.40960446,0.3924476856,838.24688,"12.83306437","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"195",14,5,33,3,0.04929817977,46.97337657,68.21960228,21.2462257,0.4523035654,857.396717,"12.56818698","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"196",14,5,41,3,0.01114369331,52.96339379,69.23976484,16.27637105,0.3073135969,505.8932729,"7.306397908","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
"197",14,5,44,3,0.02149510404,57.66832224,70.97490278,13.30658053,0.230743327,434.4129183,"6.120655349","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"198",14,6,3,3,0.03981085724,50.83592589,69.00660802,18.17068213,0.3574378121,719.8279331,"10.4312899","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"199",14,6,11,3,0.03572100717,57.13956311,72.09014061,14.9505775,0.2616501893,572.6699715,"7.943804335","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"200",14,6,27,3,0.01765907443,63.32361514,72.47326624,9.149651101,0.1444903466,335.8158632,"4.633651561","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"201",14,6,36,3,0.03428061614,54.98002586,76.51227583,21.53224998,0.3916376837,573.8165281,"7.499666189","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"202",14,6,37,3,0.0197206193,60.21409082,69.26687218,9.052781362,0.1503432376,330.6365899,"4.773372602","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Comparison"
"203",14,6,42,3,0.01893133218,53.87885678,65.81075911,11.93190233,0.2214579715,502.3876404,"7.633822298","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"204",14,6,62,3,0.03026845405,54.00480924,70.51497648,16.51016724,0.3057166107,432.8871028,"6.138938484","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"205",14,6,66,3,0.01931927145,54.6147883,68.95012501,14.33533671,0.2624808619,426.121582,"6.180142269","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"206",16,1,13,3,0.01912377597,81.6439325,82.4056311,0.7616986016,0.009329518781,67.09708972,"0.8142294261","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"207",16,1,16,3,0.01787001638,71.52740904,79.71655313,8.189144092,0.114489595,365.8597032,"4.589507309","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"208",16,1,23,3,0.01755595199,73.55628912,78.21122886,4.654939739,0.0632840481,383.8094476,"4.907344549","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"209",16,1,32,3,0.01066375111,72.09384899,77.82743749,5.733588496,0.07952951017,210.5753573,"2.705669929","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"210",16,1,37,3,0.01887505909,72.82094121,80.14968211,7.328740902,0.1006405682,387.3898349,"4.833329649","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"211",16,1,38,3,0.01899897977,72.70229996,83.67429271,10.97199276,0.1509167215,487.7746112,"5.829444091","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"212",16,1,43,3,0.01895276242,68.55066016,77.11424792,8.563587765,0.1249234908,387.2645214,"5.021958093","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
"213",16,1,44,3,0.02410614791,59.59204128,73.82985858,14.23781729,0.2389214564,501.803645,"6.7967575","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"214",16,5,11,3,0.006335674699,67.02797925,70.97645097,3.948471729,0.05890781391,255.8586949,"3.60483923","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"215",16,5,12,3,0.01715754146,56.64175609,69.50522958,12.8634735,0.2271023073,1216.903647,"17.50808758","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"216",16,5,21,3,0.0198082782,58.77885108,71.75685872,12.97800764,0.2207938297,771.7521534,"10.75509947","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"217",16,5,22,3,0.04043582485,36.52537008,73.29624421,36.77087413,1.006721467,1770.078656,"24.14965017","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"218",16,5,23,3,0.01163562984,66.23043493,79.8239635,13.59352858,0.2052459506,987.8605306,"12.37548835","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"219",16,5,25,3,0.0177161539,65.44085012,81.10376517,15.66291505,0.2393446146,894.3373311,"11.02707537","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"220",16,5,29,3,0.02484852527,55.53548616,73.50151059,17.96602443,0.3235053057,1013.706525,"13.79164206","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"221",16,5,30,3,0.02383199879,62.21595646,81.00945373,18.79349727,0.3020687672,1129.044483,"13.93719413","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"222",16,5,33,3,0.03517231612,48.88691068,67.05394894,18.16703826,0.3716135467,563.4695716,"8.40322726","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"223",16,5,41,3,0.03540616625,49.10529594,81.11420359,32.00890765,0.6518422716,1750.356336,"21.57891293","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
"224",16,5,44,3,0.02415546103,82.58296373,85.86600351,3.283039781,0.03975444369,227.1142856,"2.644984934","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"225",16,6,3,3,0.01829479751,68.55840856,72.57092018,4.012511621,0.05852690728,351.6934267,"4.846203216","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"226",16,6,11,3,0.0187465894,71.21390508,77.27499963,6.061094545,0.08511111051,381.6891412,"4.939361282","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"227",16,6,27,3,0.01934406372,75.61621132,83.43732989,7.821118569,0.1034317699,424.3706067,"5.086100038","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"228",16,6,36,3,0.01542460108,74.5619834,82.23313808,7.671154681,0.1028829214,273.6717582,"3.327998476","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"229",16,6,37,3,0.0236835091,62.41700999,79.93071878,17.51370879,0.2805919219,767.3273466,"9.599905498","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Comparison"
"230",16,6,42,3,0.01579209123,67.25087019,77.57677156,10.32590137,0.153543015,419.3993874,"5.406249563","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"231",16,6,62,3,0.01634683976,66.64898354,82.08422234,15.43523881,0.2315900107,444.2759171,"5.412439863","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"232",16,6,66,3,0.01248461624,70.88256968,80.44557385,9.563004173,0.1349133393,206.3531873,"2.565127918","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"233",17,1,13,1,0.0297900201,50.12018816,72.03373831,21.91355015,0.4372200296,713.0154572,"9.898354216","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Control"
"234",17,1,16,1,0.0185796771,48.93625538,65.25098015,16.31472478,0.333387274,756.7190861,"11.59705317","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Control"
"235",17,1,32,1,0.02890480781,39.94004052,68.67071976,28.73067924,0.71934527,1505.825984,"21.92821029","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Control"
"236",17,1,37,1,0.01969130478,48.88488272,56.99593089,8.111048169,0.1659213998,447.4846434,"7.851168257","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Control"
"237",17,1,38,1,0.03160258574,45.23924414,60.36807299,15.12882885,0.3344182499,740.3267681,"12.26354812","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Control"
"238",17,1,43,1,0.01835931661,56.68626639,68.36706891,11.68080251,0.2060605373,842.5171529,"12.32343534","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Control"
"239",17,1,44,1,0.02255402123,43.96069906,58.43179877,14.47109971,0.3291826566,1123.401876,"19.22586502","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Control"
"240",17,5,11,1,0.05090068044,48.88824138,72.18177992,23.29353855,0.4764650536,909.511286,"12.60028898","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Control"
"241",17,5,12,1,0.03803113252,43.23937527,60.96345352,17.72407826,0.4099059745,640.0464814,"10.49885537","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Control"
"242",17,5,21,1,0.02582062179,45.38161159,63.95951371,18.57790212,0.4093707004,718.4130301,"11.23230913","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Control"
"243",17,5,23,1,0.01881811099,56.52483401,64.46925175,7.944417747,0.1405473875,421.1402886,"6.532420916","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Control"
"244",17,5,29,1,0.01910508579,43.12484489,64.04565168,20.92080679,0.4851219023,472.1301246,"7.371774854","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Control"
"245",17,5,30,1,0.01266266607,55.39243455,60.41679268,5.024358132,0.09070477175,244.355478,"4.044496028","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Control"
"246",17,5,33,1,0.01939264469,52.77093884,67.01404511,14.24310626,0.269904356,505.7392322,"7.546764733","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Control"
"247",17,5,41,1,0.02487961789,45.04170603,67.4877438,22.44603778,0.4983389787,823.5634047,"12.2031551","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Control"
"248",17,5,44,1,0.01721302618,56.73174502,65.30913139,8.577386375,0.1511920067,277.0723496,"4.242474883","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Control"
"249",17,6,3,1,0.0271207134,51.74227427,68.48150408,16.73922981,0.3235116749,775.8877513,"11.32988771","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Control"
"250",17,6,11,1,0.01826218878,62.34505541,71.47019463,9.125139227,0.1463650833,477.5367513,"6.681620971","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Control"
"251",17,6,27,1,0.01714408211,50.68034102,62.33082079,11.65047976,0.2298816371,456.4786308,"7.323481787","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Control"
"252",17,6,36,1,0.01746994182,49.31767453,65.51380905,16.19613451,0.3284042621,420.4086425,"6.417099671","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Control"
"253",17,6,37,1,0.01868995209,51.22093425,65.2938259,14.07289164,0.2747488278,397.5649704,"6.088860086","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Control"
"254",17,6,42,1,0.03385713596,57.88288778,78.23737953,20.35449175,0.3516495554,601.2545493,"7.685003676","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Control"
"255",17,6,62,1,0.02418731236,49.54433724,65.36239299,15.81805575,0.3192707104,437.8657116,"6.699046524","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Control"
"256",17,6,66,1,0.045232781,37.42028799,59.01847008,21.59818209,0.5771784039,624.0457881,"10.57373712","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Control"
"257",18,1,13,3,0.01590577215,66.81726765,71.8842649,5.066997247,0.07583364937,253.1948624,"3.5222571","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"258",18,1,16,3,0.01900259582,60.41157258,69.91602525,9.504452666,0.1573283439,474.1187903,"6.781260643","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"259",18,1,23,3,0.01969147417,59.34227497,69.68732455,10.34504958,0.1743284966,418.6181303,"6.007091433","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"260",18,1,32,3,0.01828381986,54.88605628,65.98822705,11.10217078,0.2022767079,335.8294132,"5.08923225","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"261",18,1,37,3,0.01478530534,60.33684211,70.90398869,10.56714658,0.1751358906,488.0087728,"6.882670239","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"262",18,1,38,3,0.01140535144,63.34961288,66.53513847,3.185525588,0.05028484694,164.1923402,"2.467753791","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"263",18,1,44,3,0.01529370339,60.02893004,64.00550806,3.976578022,0.0662443595,191.4304025,"2.990842637","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"264",18,5,11,3,0.03127791319,40.63338464,60.78316697,20.14978234,0.4958922945,1253.957191,"20.63000751","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"265",18,5,12,3,0.03391554409,48.66042483,58.21716921,9.556744381,0.1963966491,722.1247216,"12.40398204","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"266",18,5,21,3,0.02959286209,40.85538611,59.92416547,19.06877936,0.4667384444,1215.415879,"20.28256663","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"267",18,5,22,3,0.05512672196,30.38464515,51.35488164,20.9702365,0.6901590062,1986.803721,"38.68772855","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"268",18,5,23,3,0.01839552641,60.65885398,69.81325863,9.154404647,0.150916215,521.5809834,"7.471087779","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"269",18,5,25,3,0.02096594645,48.71027975,58.357156,9.646876245,0.1980460037,838.5905424,"14.36996934","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"270",18,5,29,3,0.02185170995,52.2079831,65.54795512,13.33997202,0.2555159427,826.0244775,"12.60183443","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"271",18,5,30,3,0.01912701768,46.80924301,70.37405822,23.56481521,0.5034222666,1152.788325,"16.38087037","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"272",18,5,33,3,0.02098000441,51.46777849,68.38965175,16.92187326,0.3287857716,1060.327864,"15.50421499","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"273",18,5,41,3,0.04594150267,34.5401141,64.85942592,30.31931181,0.87779999,1428.867233,"22.03021709","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
