Partic,Session,Token,Group #,Duration,I-min,I-max,RI,RI%,MaxRisingVelocity,WMRV,Newest,,,,,,,,,,,
32,1,37,1,0.02162867893,36.12850014,52.88596103,16.75746089,0.4638294095,742.7257286,14.04391098,tap,,,,,,,,,,,
32,1,43,1,0.01974104545,51.81366767,70.08399358,18.27032591,0.352615955,950.5463179,13.56295881,tap,,,,,,,,,,,
32,1,44,1,0.01711603188,42.96270468,60.60390461,17.64119992,0.4106166046,711.7441348,11.74419601,tap,,,,,,,,,,,
32,5,11,1,0.01821278935,47.40162944,57.36785655,9.966227102,0.2102507281,363.3994799,6.334548678,tap,,,,,,,,,,,
32,5,12,1,0.0136583315,47.31791141,49.47632561,2.158414199,0.0456151621,138.2488199,2.794241856,tap,,,,,,,,,,,
32,5,17,1,0.01605123155,40.07603713,43.23940818,3.163371054,0.07893422804,154.9159702,3.58274955,tap,,,,,,,,,,,
32,5,18,1,0.007211119573,43.27381563,49.62924205,6.355426424,0.1468654042,195.4922789,3.939054292,tap,,,,,,,,,,,
32,5,21,1,0.01657434984,48.74653131,54.10235362,5.355822318,0.1098708395,201.9188318,3.732163543,tap,,,,,,,,,,,
32,5,23,1,0.01680031713,48.86551735,60.97633989,12.11082254,0.2478398511,397.6441857,6.521286558,tap,,,,,,,,,,,
32,5,25,1,0.0159758005,51.07243019,56.24912237,5.176692186,0.1013598172,207.5921818,3.690585257,tap,,,,,,,,,,,
32,5,29,1,0.01752343537,48.15759217,51.36142976,3.203837591,0.06652819311,123.4837638,2.404211962,tap,,,,,,,,,,,
32,5,30,1,0.01575405276,52.6592092,57.06927999,4.410070799,0.08374737993,148.0327134,2.593912407,tap,,,,,,,,,,,
32,5,32,1,0.01713798027,45.25256041,46.98823928,1.73567887,0.03835537379,216.6241583,4.61017824,tap,,,,,,,,,,,
32,5,33,1,0.01063758891,51.16690736,58.73826378,7.571356415,0.1479736964,271.7230229,4.625996845,tap,,,,,,,,,,,
32,5,41,1,0.01985414837,38.04442487,47.04510245,9.000677579,0.2365833525,393.466606,8.363603978,tap,,,,,,,,,,,
32,5,44,1,0.01397554357,52.31786266,53.50696636,1.189103697,0.02272844564,64.90277163,1.212977974,tap,,,,,,,,,,,
32,6,3,1,0.02496972514,29.33538875,43.58573718,14.25034843,0.485773294,392.4831221,9.004852217,tap,,,,,,,,,,,
32,6,36,1,0.01857749717,40.78566573,52.90324958,12.11758385,0.2971039857,416.8736007,7.879924276,tap,,,,,,,,,,,
32,6,37,1,0.01765429002,41.63116696,55.46606629,13.83489933,0.3323207188,359.5858821,6.48298872,tap,,,,,,,,,,,
32,6,62,1,0.02101054024,32.0671144,44.28895863,12.22184423,0.3811332718,299.3726275,6.759531872,tap,,,,,,,,,,,
32,6,66,1,0.04703329895,24.16009905,53.818996,29.65889695,1.227598318,962.3021588,17.88034394,stop,,,,,,,,,,,
34,1,13,3,0.03782626608,59.86238876,73.10132499,13.23893623,0.2211561635,582.4403051,7.967575214,fricative,,,,,,,,,,,
34,1,16,3,0.03165748509,66.71192713,79.12629311,12.41436599,0.1860891526,561.1990352,7.092446936,fricative,,,,,,,,,,,
34,1,23,3,0.03701340735,59.93575591,63.99683851,4.061082593,0.06775725994,249.1182186,3.892664456,fricative,,,,,,,,,,,
34,1,37,3,0.01562987631,61.44959384,65.36783036,3.918236519,0.0637634242,273.3035751,4.181010347,tap,,,,,,,,,,,
34,1,38,3,0.02610165457,63.82960963,67.52781302,3.698203391,0.057938681,263.8005456,3.906546559,fricative,,,,,,,,,,,
34,1,43,3,0.03581516011,71.56054897,76.08617054,4.525621565,0.06324185086,216.3553815,2.843557246,fricative,,,,,,,,,,,
34,1,44,3,0.04375914891,51.76238353,64.693025,12.93064146,0.2498076901,513.8140229,7.942340352,fricative,,,,,,,,,,,
34,5,11,3,0.0387342709,60.33438098,70.2318146,9.897433621,0.1640430126,322.5491958,4.592636508,fricative,,,,,,,,,,,
34,5,12,3,0.03666431994,55.58254559,56.98985065,1.407305062,0.02531919054,115.605537,2.028528513,fricative,,,,,,,,,,,
34,5,21,3,0.04068412635,44.01724068,60.06024424,16.04300356,0.3644709054,735.5827921,12.24741593,stop,,,,,,,,,,,
34,5,22,3,0.03661664934,35.24946622,52.19797614,16.94850992,0.4808160728,929.8933451,17.81473946,stop,,,,,,,,,,,
34,5,23,3,0.04841447421,55.79438042,65.42466107,9.630280651,0.1726030575,301.9101626,4.614623258,fricative,,,,,,,,,,,
34,5,25,3,0.03052005064,64.46965916,68.24898381,3.779324647,0.05862175629,132.682257,1.94409132,fricative,,,,,,,,,,,
34,5,29,3,0.04027041941,51.0436413,65.37051812,14.32687681,0.2806789729,575.8524029,8.809053676,stop,,,,,,,,,,,
34,5,30,3,0.03101398512,49.65761701,59.07434533,9.41672832,0.1896331094,459.4286551,7.777126475,fricative,,,,,,,,,,,
34,5,33,3,0.03148139317,48.37221829,48.52614445,0.153926156,0.003182119023,83.12304204,1.712953769,fricative,,,,,,,,,,,
34,5,41,3,0.03735017993,44.67661418,63.32966254,18.65304836,0.4175125779,361.241334,5.704141149,fricative,,,,,,,,,,,
34,5,44,3,0.034785006,58.59034546,64.26227485,5.671929394,0.0968065532,210.6536954,3.278030476,fricative,,,,,,,,,,,
34,6,3,3,0.01725769541,62.54091546,67.08723639,4.546320937,0.07269354636,238.1025396,3.549148129,tap,,,,,,,,,,,
34,6,6,3,0.0269503788,53.74518951,62.33565934,8.590469833,0.1598369996,863.1139939,13.84623188,fricative,,,,,,,,,,,
34,6,11,3,0.02236095053,58.37905694,71.0651213,12.68606437,0.2173050583,543.8017851,7.652161498,tap,,,,,,,,,,,
34,6,27,3,0.01564983213,56.94447682,69.52104419,12.57656737,0.2208566672,505.9178292,7.277189735,tap,,,,,,,,,,,
34,6,36,3,0.04893591219,51.60038883,63.47791158,11.87752275,0.230182815,250.0305177,3.938858596,fricative,,,,,,,,,,,
34,6,37,3,0.04030961008,52.68073672,61.88520919,9.204472469,0.1747217872,211.9677769,3.425176705,fricative,,,,,,,,,,,
34,6,42,3,0.03844732737,62.4917145,69.85547946,7.363764957,0.1178358606,182.427614,2.611500421,fricative,,,,,,,,,,,
34,6,60,3,0.04928810792,56.02534552,67.29655594,11.27121041,0.2011805605,623.1941692,9.260416978,stop,,,,,,,,,,,
34,6,62,3,0.02558236537,43.13472495,63.31044246,20.17571751,0.4677372472,770.0053627,12.16237532,tap,,,,,,,,,,,
34,6,66,3,0.02730285072,51.36044306,66.64867458,15.28823152,0.2976654913,474.8638437,7.124880528,tap,,,,,,,,,,,
35,1,13,3,0.01576854563,70.97156718,85.02189363,14.05032646,0.1979712019,700.2545406,8.236167305,tap,,,,,,,,,,,
35,1,16,3,0.01648625957,63.01190483,83.4030029,20.39109806,0.3236070727,1461.320494,17.5211976,tap,,,,,,,,,,,
35,1,23,3,0.01849522839,53.06332414,69.09352701,16.03020288,0.3020957156,925.511185,13.39504907,tap,,,,,,,,,,,
35,1,32,3,0.02384786352,48.75792556,71.0662752,22.30834964,0.4575327885,1000.331932,14.07604282,tap,,,,,,,,,,,
35,1,37,3,0.01298384965,60.42066725,78.23713375,17.81646649,0.294873713,875.4325873,11.18947673,tap,,,,,,,,,,,
35,1,38,3,0.01971685986,51.3116706,72.2362009,20.92453031,0.4077928094,906.6293049,12.5508996,tap,,,,,,,,,,,
35,1,43,3,0.02135733319,62.38802658,80.75871454,18.37068796,0.2944585519,1125.152525,13.93227383,tap,,,,,,,,,,,
35,1,44,3,0.01928866239,55.69263978,77.67848275,21.98584297,0.3947710695,1121.864812,14.44241406,tap,,,,,,,,,,,
35,5,11,3,0.04956974404,49.912421,81.06668383,31.15426283,0.6241785553,1185.46382,14.62331706,stop,,,,,,,,,,,
35,5,12,3,0.02314930435,58.87848857,77.3602852,18.48179663,0.3138972667,1208.75132,15.62495946,tap,,,,,,,,,,,
35,5,21,3,0.02984759613,46.6037183,70.3607171,23.7569988,0.5097661659,1287.017302,18.29170246,tap,,,,,,,,,,,
35,5,22,3,0.04632189852,46.51547736,65.57868433,19.06320697,0.4098250313,1019.103062,15.54015718,stop,,,,,,,,,,,
35,5,23,3,0.01800240719,59.4748325,78.20914879,18.7343163,0.3149956967,620.2640778,7.930837855,tap,,,,,,,,,,,
35,5,25,3,0.02186918308,61.54693128,80.08058296,18.53365169,0.3011303943,1341.894843,16.75680663,tap,,,,,,,,,,,
35,5,29,3,0.02456979805,53.32569635,72.84246646,19.51677011,0.3659918471,741.6331793,10.18132987,tap,,,,,,,,,,,
35,5,30,3,0.0219257427,59.90978294,76.36480743,16.45502449,0.2746633968,1025.753627,13.43228199,tap,,,,,,,,,,,
35,5,33,3,0.02540807876,59.93253061,75.37344205,15.44091144,0.2576382355,841.7116672,11.16721811,tap,,,,,,,,,,,
35,5,41,3,0.03230107806,49.09108391,79.39293967,30.30185576,0.6172578265,880.5601669,11.09116466,stop,,,,,,,,,,,
35,5,44,3,0.02209490539,62.94175806,79.29963367,16.35787561,0.2598890803,995.573503,12.55457884,tap,,,,,,,,,,,
35,6,3,3,0.01979212153,56.5118957,69.59773995,13.08584425,0.2315591096,488.4137686,7.017667082,tap,,,,,,,,,,,
35,6,11,3,0.02345339938,61.83193678,79.08971156,17.25777479,0.2791077829,666.9713574,8.433098872,tap,,,,,,,,,,,
35,6,27,3,0.02714287685,58.44917967,72.08337736,13.63419769,0.233265852,543.2828446,7.536867229,tap,,,,,,,,,,,
35,6,36,3,0.04297097739,48.24005617,74.42305932,26.18300315,0.5427647734,834.2182908,11.20913731,stop,,,,,,,,,,,
35,6,42,3,0.01913933624,65.57826177,76.79186432,11.21360255,0.1709957271,471.4050642,6.13873707,tap,,,,,,,,,,,
35,6,62,3,0.01957451429,53.66297288,75.63876593,21.97579305,0.4095150132,769.9673776,10.17953384,tap,,,,,,,,,,,
35,6,66,3,0.03644437698,52.75971451,83.5631447,30.80343019,0.5838437618,651.4404824,7.795787062,fricative,,,,,,,,,,,
39,1,13,3,0.02291222806,44.83306562,68.02844138,23.19537576,0.5173720656,1072.312201,15.76270423,tap,,,,,,,,,,,
39,1,16,3,0.01768554883,51.92654396,62.10012205,10.17357808,0.1959224956,764.8636689,12.31662103,tap,,,,,,,,,,,
39,1,23,3,0.01966160342,45.54966674,62.82545165,17.27578491,0.3792735743,412.7691742,6.570094815,tap,,,,,,,,,,,
39,1,32,3,0.02314638339,41.30524537,64.41063896,23.10539359,0.5593815842,862.1821576,13.38571037,tap,,,,,,,,,,,
39,1,37,3,0.02217725909,45.67170126,60.71487567,15.04317442,0.3293762659,700.0979333,11.53091274,tap,,,,,,,,,,,
39,1,38,3,0.01857303706,43.22827816,54.64451697,11.41623881,0.2640919162,296.4865933,5.425733627,tap,,,,,,,,,,,
39,1,43,3,0.03614239153,47.31464677,65.53223961,18.21759284,0.3850307269,1025.170434,15.64375702,stop,,,,,,,,,,,
39,1,44,3,0.01866857807,44.6443388,49.27848004,4.634141232,0.1038013185,241.9924264,4.910712064,tap,,,,,,,,,,,
39,5,11,3,0.04076452297,48.95274578,73.04779272,24.09504695,0.4922103258,1241.262651,16.99247307,stop,,,,,,,,,,,
39,5,12,3,0.04179911644,44.48924976,58.74183496,14.2525852,0.3203602055,740.7211262,12.60977167,stop,,,,,,,,,,,
39,5,21,3,0.0266316132,53.90892461,70.05727057,16.14834596,0.2995486569,702.629129,10.02935346,tap,,,,,,,,,,,
39,5,22,3,0.03654763261,50.67787893,61.52333912,10.84546019,0.2140077765,666.5983287,10.8348854,stop,,,,,,,,,,,
39,5,23,3,0.02425347932,59.6469645,72.15671124,12.50974673,0.2097298134,539.2546375,7.473381591,tap,,,,,,,,,,,
39,5,25,3,0.04701075271,46.46353161,72.26060734,25.79707573,0.5552112556,1263.936083,17.49135704,stop,,,,,,,,,,,
39,5,29,3,0.0343225324,60.99927457,68.65585901,7.656584442,0.1255192705,416.0350013,6.059715913,fricative,,,,,,,,,,,
39,5,30,3,0.02300269843,56.59252462,73.81587198,17.22334736,0.3043396187,803.8582661,10.89004634,tap,,,,,,,,,,,
39,5,33,3,0.02187875778,54.52082647,64.37662011,9.855793647,0.180771171,731.2387981,11.35876343,fricative,,,,,,,,,,,
39,5,41,3,0.04446462588,43.27115445,73.37699707,30.10584262,0.6957485421,983.007013,13.39666452,stop,,,,,,,,,,,
39,5,44,3,0.03319546906,51.97233257,68.61412697,16.6417944,0.3202048778,581.0724518,8.468699923,fricative,,,,,,,,,,,
39,6,3,3,0.01571290433,61.34299406,67.90742855,6.564434493,0.1070119676,268.5502103,3.954651442,tap,,,,,,,,,,,
39,6,11,3,0.03599923426,53.0724887,73.77723105,20.70474235,0.390121942,678.256512,9.193303982,stop,,,,,,,,,,,
39,6,27,3,0.0321319671,64.48044907,78.17551014,13.69506107,0.2123909072,492.6440989,6.301770183,fricative,,,,,,,,,,,
39,6,36,3,0.01627685988,51.48095184,59.00690807,7.525956228,0.1461891429,330.3216432,5.59801647,tap,,,,,,,,,,,
39,6,37,3,0.01998294465,58.6365884,71.20636309,12.56977469,0.2143674288,377.1055291,5.295952676,tap,,,,,,,,,,,
39,6,42,3,0.03469707749,60.31552087,72.64672636,12.33120549,0.2044449806,417.9167403,5.752726395,fricative,,,,,,,,,,,
39,6,62,3,0.01918140452,54.69044299,62.92547964,8.235036654,0.1505754242,253.5326778,4.029094085,tap,,,,,,,,,,,
39,6,66,3,0.01530798863,61.51282192,75.16822921,13.65540729,0.2219928604,289.3047102,3.848763144,tap,,,,,,,,,,,
40,1,13,3,0.03216769497,54.68230743,74.01498417,19.33267675,0.3535453724,603.8496919,8.15847897,fricative,,,,,,,,,,,
40,1,16,3,0.01965818007,66.31158415,76.39358349,10.08199934,0.1520397902,285.5991119,3.738522254,tap,,,,,,,,,,,
40,1,23,3,0.04459020298,45.92575796,64.89694118,18.97118322,0.4130837261,625.683437,9.641185326,stop,,,,,,,,,,,
40,1,32,3,0.03006318865,52.41596792,73.56116774,21.14519982,0.4034114157,610.4914362,8.299099307,fricative,,,,,,,,,,,
40,1,37,3,0.03912879585,50.92547294,64.27344731,13.34797436,0.2621080099,341.8187699,5.318195681,fricative,,,,,,,,,,,
40,1,38,3,0.02162439885,62.37598016,73.85638557,11.48040541,0.1840517036,350.9746254,4.752122957,fricative,,,,,,,,,,,
40,1,43,3,0.03193498405,56.36676223,73.54164664,17.1748844,0.3046987927,592.9475495,8.062745079,fricative,,,,,,,,,,,
40,1,44,3,0.02672181905,47.11052624,59.01361876,11.90309252,0.2526631196,392.7999687,6.656090186,tap,,,,,,,,,,,
40,5,11,3,0.04195408424,54.01242773,68.09953864,14.08711092,0.2608124002,577.0668818,8.473873586,fricative,,,,,,,,,,,
40,5,12,3,0.02619217767,56.9455147,61.08821435,4.142699652,0.07274848025,179.3694522,2.936236623,fricative,,,,,,,,,,,
40,5,21,3,0.04199524,56.53700573,69.86127855,13.32427282,0.2356734788,582.8200965,8.342534069,fricative,,,,,,,,,,,
40,5,22,3,0.06363103738,45.06860162,64.87557855,19.80697693,0.4394850565,1588.730954,24.48889073,stop,,,,,,,,,,,
40,5,23,3,0.04275878982,56.53705694,69.86126515,13.32420821,0.2356721226,566.5292935,8.109347752,fricative,,,,,,,,,,,
40,5,25,3,0.04454229193,63.46777406,67.5671515,4.099377434,0.06458990401,169.9325366,2.515017029,fricative,,,,,,,,,,,
40,5,29,3,0.03326003157,58.45192617,70.15514323,11.70321706,0.2002195278,664.9086351,9.477689082,stop,,,,,,,,,,,
40,5,30,3,0.02933928942,67.76183455,75.00651093,7.244676384,0.1069138171,279.7259483,3.729355557,fricative,,,,,,,,,,,
40,5,33,3,0.03900241714,61.59160869,69.78739834,8.195789649,0.13306666,375.2160415,5.376558668,fricative,,,,,,,,,,,
40,5,41,3,0.04880699149,56.14659784,73.62626724,17.47966941,0.3113219693,696.2552734,9.456615138,stop,,,,,,,,,,,
40,5,44,3,0.03308813944,64.41672113,77.85503137,13.43831023,0.2086152477,459.7400674,5.905078443,fricative,,,,,,,,,,,
40,6,3,3,0.0183434544,62.8639004,77.066428,14.20252759,0.2259250143,402.0635846,5.217104192,tap,,,,,,,,,,,
40,6,27,3,0.01991470595,65.54043195,79.94956247,14.40913052,0.2198510155,316.207562,3.955088086,tap,,,,,,,,,,,
40,6,36,3,0.04804368832,51.81621405,72.9155368,21.09932275,0.4071953757,498.8155078,6.841004396,fricative,,,,,,,,,,,
40,6,37,3,0.03451329516,57.09856759,72.21881033,15.12024274,0.2648094931,399.9101985,5.537479732,fricative,,,,,,,,,,,
40,6,42,3,0.03686523324,58.53462887,79.49069367,20.95606481,0.3580114064,955.6664037,12.0223684,stop,,,,,,,,,,,
40,6,62,3,0.03112967458,58.32704172,70.53603586,12.20899414,0.2093196188,322.6021249,4.573578894,fricative,,,,,,,,,,,
40,6,66,3,0.02252875364,56.68677985,73.61531042,16.92853057,0.2986327785,260.4871884,3.538492018,tap,,,,,,,,,,,
41,1,13,3,0.01807710932,68.47375941,73.65703445,5.183275037,0.07569724638,173.3019981,2.352823452,tap,,,,,,,,,,,
41,1,16,3,0.02383813837,75.63106493,76.91573637,1.284671446,0.01698602879,97.39225647,1.266220166,fricative,,,,,,,,,,,
41,1,23,3,0.02762754939,61.7610552,68.0796499,6.3185947,0.102307104,557.0406894,8.182190864,fricative,,,,,,,,,,,
41,1,32,3,0.01612579949,68.76683179,69.26428201,0.4974502123,0.007233868412,39.33839307,0.5679463056,tap,,,,,,,,,,,
41,1,37,3,0.01652032573,59.48620304,64.85156631,5.365363268,0.09019508715,404.3904626,6.23563139,tap,,,,,,,,,,,
41,1,38,3,0.01334327528,62.29375797,66.87817946,4.584421488,0.07359359327,249.3635355,3.72862326,tap,,,,,,,,,,,
41,1,43,3,0.02070421167,58.59361712,72.67582473,14.08220761,0.2403368883,584.8105333,8.046837246,tap,,,,,,,,,,,
41,1,44,3,0.02716908773,61.35726457,67.10512617,5.747861599,0.09367858295,165.4507711,2.465545936,fricative,,,,,,,,,,,
41,5,11,3,0.0591255482,61.32498098,69.12037757,7.795396588,0.1271161681,188.0434417,2.720521043,fricative,,,,,,,,,,,
41,5,12,3,0.04682137105,67.6011959,69.64567273,2.044476838,0.03024320518,213.4585719,3.064922249,fricative,,,,,,,,,,,
41,5,21,3,0.05418216496,56.90825384,66.87175338,9.963499541,0.1750800432,306.8887264,4.589213096,fricative,,,,,,,,,,,
41,5,22,3,0.0387265045,44.11716,65.49379097,21.37663097,0.4845423179,737.9302877,11.26717933,stop,,,,,,,,,,,
41,5,23,3,0.04103616349,55.34528488,63.03964804,7.694363161,0.1390247277,345.5980483,5.482233151,fricative,,,,,,,,,,,
41,5,25,3,0.04018896132,69.23605307,71.41113493,2.175081859,0.03141545139,60.58822904,0.8484423207,fricative,,,,,,,,,,,
41,5,29,3,0.04400512175,68.14295625,71.90829615,3.765339905,0.05525648008,100.6000837,1.399005248,fricative,,,,,,,,,,,
41,5,30,3,0.03073659041,57.41910236,58.01677191,0.5976695512,0.0104088975,45.65099342,0.7868585569,fricative,,,,,,,,,,,
41,5,33,3,0.0219633632,65.46194701,65.6218634,0.1599163895,0.002442890821,67.81456123,1.033414135,fricative,,,,,,,,,,,
41,5,41,3,0.02836362515,61.89152861,67.52795288,5.636424276,0.0910693984,221.1821105,3.275415602,fricative,,,,,,,,,,,
41,5,44,3,0.05289404238,62.34075186,66.31460337,3.973851511,0.06374404209,134.8344655,2.033254497,fricative,,,,,,,,,,,
41,6,3,3,0.01863675779,60.91757913,67.33496078,6.417381642,0.1053453163,266.5231449,3.95816886,tap,,,,,,,,,,,
41,6,6,3,0.04540606472,46.68135951,68.76459591,22.08323641,0.4730632663,582.7010341,8.473852371,fricative,,,,,,,,,,,
41,6,11,3,0.0155324806,61.34539955,73.66926442,12.32386488,0.2008930575,810.0186255,10.99534021,tap,,,,,,,,,,,
41,6,27,3,,,,,,,#DIV/0!,,,,,,,,,,,,
41,6,36,3,0.04352348992,57.07818656,68.87921394,11.80102738,0.2067519676,265.4327272,3.853596928,fricative,,,,,,,,,,,
41,6,37,3,0.02935010137,52.86481391,66.13040595,13.26559204,0.2509342426,295.2170541,4.464165158,tap,,,,,,,,,,,
41,6,42,3,0.03861954063,57.58926484,63.43239344,5.843128597,0.1014621147,170.5466574,2.688636644,fricative,,,,,,,,,,,
41,6,60,3,0.02592529696,53.42772937,66.30909197,12.8813626,0.2410988217,678.0418026,10.22547259,tap,,,,,,,,,,,
41,6,62,3,0.02816094206,52.7533505,65.34437708,12.59102659,0.2386772872,315.133488,4.822656547,tap,,,,,,,,,,,
41,6,66,3,0.02726985844,56.24026447,61.97553211,5.735267639,0.1019779635,186.3516701,3.006858736,fricative,,,,,,,,,,,
42,1,13,1,0.01750067603,67.98889952,72.79737491,4.808475389,0.07072441859,253.5579457,3.48306441,tap,,,,,,,,,,,
42,1,16,1,0.01762834471,58.07337906,72.3981066,14.32472753,0.2466659899,573.778826,7.925329169,tap,,,,,,,,,,,
42,1,23,1,0.01982694805,54.75855688,70.05623794,15.29768107,0.2793660378,692.5922115,9.886231859,tap,,,,,,,,,,,
42,1,32,1,0.01665244423,56.8072301,69.1338576,12.32662751,0.2169904691,604.4682594,8.743447572,tap,,,,,,,,,,,
42,1,37,1,0.013472347,57.05275753,66.9376545,9.884896969,0.1732588817,702.6177375,10.4965993,tap,,,,,,,,,,,
42,1,38,1,0.01911965512,51.5779885,71.69763455,20.11964605,0.3900820221,803.7826084,11.21072701,tap,,,,,,,,,,,
42,1,43,1,0.01420964714,63.13492061,77.41906439,14.28414378,0.226247909,742.847253,9.59514635,tap,,,,,,,,,,,
42,1,44,1,0.01595113902,54.61907335,63.12905971,8.509986358,0.1558061285,315.1802026,4.992632617,tap,,,,,,,,,,,
42,5,11,1,0.008875038952,65.50817912,72.60919323,7.101014114,0.1083988932,184.6102777,2.542519335,tap,,,,,,,,,,,
42,5,12,1,0.01264612621,70.94353102,76.37422046,5.430689447,0.07654946644,215.8402981,2.826088394,tap,,,,,,,,,,,
42,5,17,1,0.007789559294,66.5709496,75.34151947,8.77056987,0.1317477056,264.0203693,3.50431437,tap,,,,,,,,,,,
42,5,18,1,0.005811423595,67.77141597,73.86644255,6.095026585,0.08993506331,147.2190373,1.993043556,tap,,,,,,,,,,,
42,5,21,1,0.01137606443,73.3196383,74.8011792,1.481540897,0.02020660401,81.30386698,1.086932958,tap,,,,,,,,,,,
42,5,22,1,0.01778737442,53.64718316,67.78693614,14.13975298,0.263569346,506.9247851,7.47820766,tap,,,,,,,,,,,
42,5,23,1,0.01005673191,77.82358222,81.23540396,3.411821739,0.04384046122,141.5446562,1.742401088,tap,,,,,,,,,,,
42,5,25,1,0.011520397,77.99342728,81.20988957,3.216462289,0.04124017114,188.6839079,2.323410472,tap,,,,,,,,,,,
42,5,29,1,0.01347885535,67.05887401,69.66873268,2.609858666,0.03891891572,139.6710704,2.004788447,tap,,,,,,,,,,,
42,5,30,1,0.01446331203,69.61121224,73.47489735,3.863685109,0.05550377569,274.5431364,3.736556924,tap,,,,,,,,,,,
42,5,32,1,0.01660609858,57.33343657,59.66446808,2.331031505,0.04065745304,114.0115213,1.910878032,tap,,,,,,,,,,,
42,5,33,1,0.01660588336,72.9772856,78.67125086,5.693965261,0.07802380172,209.4144459,2.661892924,tap,,,,,,,,,,,
42,5,41,1,0.009417008883,71.13369053,73.89921864,2.765528108,0.03887789439,159.9423522,2.164330762,tap,,,,,,,,,,,
42,5,44,1,0.00515879771,76.41205716,82.22595682,5.813899662,0.07608615549,210.3544783,2.558249079,tap,,,,,,,,,,,
42,6,3,1,0.01749210099,54.20446046,70.42103657,16.21657611,0.2991742004,573.1031687,8.138238183,tap,,,,,,,,,,,
42,6,11,1,0.008575535383,66.04860385,76.06058912,10.01198527,0.1515851159,251.3320856,3.304366802,tap,,,,,,,,,,,
42,6,27,1,0.01728044203,59.16009868,69.6782006,10.51810192,0.1777904729,345.7221265,4.96169711,tap,,,,,,,,,,,
42,6,36,1,0.01611129131,59.97444102,74.01525417,14.04081315,0.2341132808,468.3063278,6.327159624,tap,,,,,,,,,,,
42,6,37,1,0.01892732059,59.82997475,73.04013957,13.21016482,0.2207950926,578.3917594,7.918820567,tap,,,,,,,,,,,
42,6,42,1,0.01735562393,56.24220217,67.47379948,11.23159731,0.1997005252,498.5421857,7.388678116,tap,,,,,,,,,,,
42,6,62,1,0.01182440533,61.80743586,74.79789092,12.99045506,0.2101762494,414.7498145,5.544939962,tap,,,,,,,,,,,
42,6,66,1,0.01599177763,53.24430105,64.93794072,11.69363967,0.2196223716,341.010131,5.251323452,tap,,,,,,,,,,,
43,1,13,1,0.01673699487,78.48577972,80.91411973,2.428340009,0.03093987239,115.3299592,1.425337871,tap,,,,,,,,,,,
43,1,16,1,0.01549101939,74.05089716,81.4312382,7.38034104,0.0996657883,369.8027334,4.54128835,tap,,,,,,,,,,,
43,1,23,1,0.02098784731,74.8770143,75.19085289,0.3138385888,0.004191387593,39.77401167,0.5289740725,fricative,,,,,,,,,,,
43,1,32,1,0.01471069015,60.73344274,75.19810396,14.46466122,0.2381663309,478.5394935,6.363717545,tap,,,,,,,,,,,
43,1,37,1,0.01923722565,53.58497026,70.76504168,17.18007142,0.3206136224,608.461331,8.598332122,tap,,,,,,,,,,,
43,1,38,1,0.01932039531,58.83911128,78.90519262,20.06608134,0.3410330459,1114.716561,14.12729028,tap,,,,,,,,,,,
43,1,43,1,0.0184756346,68.28347592,76.47395778,8.190481859,0.1199482268,478.0952305,6.251739081,tap,,,,,,,,,,,
43,5,11,1,0.02243924335,64.97770152,75.49563099,10.51792947,0.1618698295,403.9515417,5.350661176,tap,,,,,,,,,,,
43,5,12,1,0.03562078568,69.89909894,75.87663251,5.977533561,0.08551660395,147.0425557,1.937916204,fricative,,,,,,,,,,,
43,5,18,1,0.05114541653,66.52249481,73.16501215,6.642517332,0.09985370138,234.6154334,3.206661579,fricative,,,,,,,,,,,
43,5,21,1,0.01601385855,64.8740447,68.26634139,3.392296681,0.05229050688,194.7128399,2.852252457,tap,,,,,,,,,,,
43,5,22,1,0.0280547726,52.79000594,64.43172695,11.64172101,0.2205288824,418.3992194,6.493683147,tap,,,,,,,,,,,
43,5,23,1,0.01510959426,70.61656019,76.51279068,5.896230493,0.08349642743,229.8836204,3.004512296,tap,,,,,,,,,,,
43,5,25,1,0.03539273479,72.99917351,75.17857388,2.179400375,0.02985513767,92.16741629,1.225979844,fricative,,,,,,,,,,,
43,5,29,1,0.02388771446,63.28364383,74.35557392,11.0719301,0.1749572153,482.2298494,6.485456623,tap,,,,,,,,,,,
43,5,30,1,0.009444155998,74.61698683,77.04579949,2.428812661,0.03255039856,113.4397965,1.472368348,tap,,,,,,,,,,,
43,5,32,1,0.0396651543,60.92763745,71.72542875,10.7977913,0.1772232069,397.4483686,5.54124772,fricative,,,,,,,,,,,
43,5,33,1,0.01330729028,68.74508932,71.08554977,2.340460453,0.03404549293,106.5814418,1.499340473,tap,,,,,,,,,,,
43,5,41,1,0.05181678011,57.03342806,72.29369611,15.26026804,0.2675670841,396.7686402,5.488288212,fricative,,,,,,,,,,,
43,5,44,1,0.01506744683,71.33665643,77.77398432,6.437327895,0.0902387106,296.4505069,3.811692424,tap,,,,,,,,,,,
43,6,3,1,0.01914706052,55.71741107,63.34202799,7.624616916,0.136844422,219.2792025,3.461827944,tap,,,,,,,,,,,
43,6,11,1,0.01355924165,67.54181365,70.77676052,3.234946863,0.04789546931,101.8802421,1.43945896,tap,,,,,,,,,,,
43,6,27,1,0.01224100284,65.55768345,72.67576791,7.118084465,0.1085774251,348.6004139,4.796652639,tap,,,,,,,,,,,
43,6,36,1,0.01500596414,56.93385313,65.51806237,8.584209248,0.1507751325,233.1103134,3.557954936,tap,,,,,,,,,,,
